X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.216579,44.94879,1815,271118383605,4/16/2018 13:31,2944 39TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94879,-93.216579,2,Longfellow,Cooper,4,Howe,2
-93.236104,44.963491,1816,271118393292,4/16/2018 13:31,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963491,-93.236104,6,Longfellow,Seward,4,Howe,2
-93.236166,44.963511,1817,271118391318,4/16/2018 13:31,908 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963511,-93.236166,6,Longfellow,Seward,4,Howe,2
-93.221913,44.972349,1818,271118360597,4/16/2018 13:31,2506 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972349,-93.221913,2,University,Prospect Park - East River Road,4,Howe,2
-93.249181,45.00956,1819,271118386464,4/16/2018 13:31,2016 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.00956,-93.249181,1,Northeast,Holland,2,Howe,2
-93.281627,44.950967,1820,271118392510,4/16/2018 13:31,2826 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.950967,-93.281627,10,Powderhorn,Whittier,3,Howe,2
-93.225114,44.900229,1821,271118364548,4/16/2018 13:32,5710 BOSSEN TERR,478.1000(b),Snow emergency parking restrictions - even number address,44.900229,-93.225114,11,Nokomis,Wenonah,6,Howe,2
-93.272853,44.944977,1822,271118385619,4/16/2018 13:32,216 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.944977,-93.272853,9,Powderhorn,Central,5,Howe,2
-93.216276,44.948458,1823,271118383606,4/16/2018 13:32,2948 39TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948458,-93.216276,2,Longfellow,Cooper,4,Howe,2
-93.236173,44.963486,1824,271118391319,4/16/2018 13:32,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963486,-93.236173,6,Longfellow,Seward,4,Howe,2
-93.255483,44.96357,1825,271118392006,4/16/2018 13:32,1906 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.96357,-93.255483,6,Phillips,Ventura Village,3,Howe,2
-93.250219,44.969019,1826,271118385555,4/16/2018 13:32,1510 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.969019,-93.250219,6,University,Cedar Riverside,4,Howe,2
-93.221817,44.972328,1827,271118360598,4/16/2018 13:32,2508 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972328,-93.221817,2,University,Prospect Park - East River Road,4,Howe,2
-93.249178,45.010214,1828,271118386465,4/16/2018 13:32,2210 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010214,-93.249178,1,Northeast,Holland,2,Howe,2
-93.227416,44.935914,1829,271118383480,4/16/2018 13:33,3102 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935914,-93.227416,12,Longfellow,Howe,6,Howe,2
-93.289693,44.940321,1830,271118384246,4/16/2018 13:33,3434 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940321,-93.289693,10,Calhoun Isle,CARAG,5,Howe,2
-93.216578,44.948951,1831,271118383607,4/16/2018 13:33,2942 39TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948951,-93.216578,2,Longfellow,Cooper,4,Howe,2
-93.236209,44.96338,1832,271118393293,4/16/2018 13:33,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.96338,-93.236209,6,Longfellow,Seward,4,Howe,2
-93.255516,44.963701,1833,271118392007,4/16/2018 13:33,1900 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963701,-93.255516,6,Phillips,Ventura Village,3,Howe,2
-93.301917,44.988651,1834,271118390616,4/16/2018 13:33,1032 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.988651,-93.301917,5,Near North,Near - North,1,Howe,2
-93.229333,45.01023,1835,271118393828,4/16/2018 13:33,2212 BENJAMIN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.01023,-93.229333,1,Northeast,Windom Park,2,Howe,2
-93.249181,45.010385,1836,271118386466,4/16/2018 13:33,2212 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010385,-93.249181,1,Northeast,Holland,2,Howe,2
-93.286995,45.014946,1837,271118336898,4/16/2018 13:33,414 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014946,-93.286995,4,Camden,McKinley,1,Howe,2
-93.281683,44.950564,1838,271118392511,4/16/2018 13:33,2900 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.950564,-93.281683,10,Powderhorn,Whittier,3,Howe,2
-93.275958,44.935907,1839,271118390510,4/16/2018 13:34,112 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935907,-93.275958,8,Southwest,King Field,5,Howe,2
-93.281417,44.947346,1840,271118392423,4/16/2018 13:34,3026 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947346,-93.281417,8,Powderhorn,Lyndale,5,Howe,2
-93.236226,44.963064,1841,271118393294,4/16/2018 13:34,924 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963064,-93.236226,6,Longfellow,Seward,4,Howe,2
-93.221756,44.97229,1842,271118360599,4/16/2018 13:34,2510 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.97229,-93.221756,2,University,Prospect Park - East River Road,4,Howe,2
-93.315825,45.011853,1843,271118393616,4/16/2018 13:34,3006 VINCENT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.011853,-93.315825,4,Near North,Jordan,1,Howe,2
-93.256667,44.951741,1844,271118390631,4/16/2018 13:34,2804 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951741,-93.256667,9,Phillips,Midtown Phillips,3,Howe,2
-93.289677,44.940408,1845,271118384247,4/16/2018 13:35,3436 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940408,-93.289677,10,Calhoun Isle,CARAG,5,Howe,2
-93.272138,44.945311,1846,271118385620,4/16/2018 13:35,316 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.945311,-93.272138,9,Powderhorn,Central,5,Howe,2
-93.281396,44.947382,1847,271118392424,4/16/2018 13:35,3024 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947382,-93.281396,8,Powderhorn,Lyndale,5,Howe,2
-93.255495,44.964056,1848,271118392008,4/16/2018 13:35,1830 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964056,-93.255495,6,Phillips,Ventura Village,3,Howe,2
-93.221585,44.972208,1849,271118360600,4/16/2018 13:35,2512 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972208,-93.221585,2,University,Prospect Park - East River Road,4,Howe,2
-93.207569,44.921605,1850,271118388141,4/16/2018 13:35,4606 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.921605,-93.207569,12,Longfellow,Hiawatha,6,Howe,2
-93.224417,44.900999,1851,271118364549,4/16/2018 13:36,5624 33RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.900999,-93.224417,11,Nokomis,Wenonah,6,Howe,2
-93.276028,44.93597,1852,271118390511,4/16/2018 13:36,110 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.93597,-93.276028,8,Southwest,King Field,5,Howe,2
-93.227596,44.936623,1853,271118383481,4/16/2018 13:36,3034 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.936623,-93.227596,12,Longfellow,Howe,6,Howe,2
-93.289569,44.940123,1854,271118384248,4/16/2018 13:36,3444 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940123,-93.289569,10,Calhoun Isle,CARAG,5,Howe,2
-93.249399,44.968797,1855,271118385556,4/16/2018 13:36,1518 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968797,-93.249399,6,University,Cedar Riverside,4,Howe,2
-93.305419,45.002814,1856,271118396025,4/16/2018 13:36,2308 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.002814,-93.305419,5,Near North,Jordan,1,Howe,2
-93.272282,44.945221,1857,271118385621,4/16/2018 13:37,326 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.945221,-93.272282,9,Powderhorn,Central,5,Howe,2
-93.221392,44.972098,1858,271118360601,4/16/2018 13:37,2516 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.972098,-93.221392,2,University,Prospect Park - East River Road,4,Howe,2
-93.249184,45.010519,1859,271118386467,4/16/2018 13:37,2220 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010519,-93.249184,1,Northeast,Holland,2,Howe,2
-93.294448,45.026958,1860,271118396113,4/16/2018 13:37,3940 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.026958,-93.294448,4,Camden,Webber - Camden,1,Howe,2
-93.29439,45.027118,1861,271118396112,4/16/2018 13:37,3942 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.027118,-93.29439,4,Camden,Webber - Camden,1,Howe,2
-93.256496,44.952883,1862,271118390632,4/16/2018 13:37,2722 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952883,-93.256496,9,Phillips,Midtown Phillips,3,Howe,2
-93.275676,44.935935,1863,271118390512,4/16/2018 13:38,124 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935935,-93.275676,8,Southwest,King Field,5,Howe,2
-93.281357,44.947496,1864,271118392425,4/16/2018 13:38,3020 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947496,-93.281357,8,Powderhorn,Lyndale,5,Howe,2
-93.281363,44.947592,1865,271118392426,4/16/2018 13:38,3018 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947592,-93.281363,8,Powderhorn,Lyndale,5,Howe,2
-93.249464,44.96879,1866,271118385557,4/16/2018 13:38,1522 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.96879,-93.249464,6,University,Cedar Riverside,4,Howe,2
-93.294501,45.026878,1867,271118396114,4/16/2018 13:38,3938 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.026878,-93.294501,4,Camden,Webber - Camden,1,Howe,2
-93.289449,44.937221,1868,271118384249,4/16/2018 13:39,3616 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937221,-93.289449,10,Southwest,East Harriet,5,Howe,2
-93.219177,44.949198,1869,271118383608,4/16/2018 13:39,2928 37TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949198,-93.219177,2,Longfellow,Longfellow,4,Howe,2
-93.255439,44.964275,1870,271118392009,4/16/2018 13:39,1830 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964275,-93.255439,6,Phillips,Ventura Village,3,Howe,2
-93.289997,45.014931,1871,271118336899,4/16/2018 13:39,818 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014931,-93.289997,4,Camden,McKinley,1,Howe,2
-93.271603,44.944773,1872,271118385622,4/16/2018 13:40,332 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.944773,-93.271603,9,Powderhorn,Central,5,Howe,2
-93.281383,44.947652,1873,271118392427,4/16/2018 13:40,3014 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947652,-93.281383,8,Powderhorn,Lyndale,5,Howe,2
-93.256487,44.954471,1874,271118388579,4/16/2018 13:40,2626 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954471,-93.256487,9,Phillips,Midtown Phillips,3,Howe,2
-93.236209,44.958955,1875,271118391320,4/16/2018 13:40,910 25TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.958955,-93.236209,2,Longfellow,Seward,4,Howe,2
-93.249179,45.015388,1876,271118386468,4/16/2018 13:40,2612 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.015388,-93.249179,1,Northeast,Holland,2,Howe,2
-93.294405,45.027046,1877,271118396115,4/16/2018 13:40,3934 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.027046,-93.294405,4,Camden,Webber - Camden,1,Howe,2
-93.224179,44.935856,1878,271118383482,4/16/2018 13:41,3314 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935856,-93.224179,12,Longfellow,Howe,6,Howe,2
-93.28947,44.936786,1879,271118384250,4/16/2018 13:41,3632 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936786,-93.28947,10,Southwest,East Harriet,5,Howe,2
-93.281388,44.947689,1880,271118392428,4/16/2018 13:41,3016 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947689,-93.281388,8,Powderhorn,Lyndale,5,Howe,2
-93.219234,44.949774,1881,271118383609,4/16/2018 13:41,2908 37TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949774,-93.219234,2,Longfellow,Longfellow,4,Howe,2
-93.255471,44.964422,1882,271118392010,4/16/2018 13:41,1818 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964422,-93.255471,6,Phillips,Ventura Village,3,Howe,2
-93.249474,44.968866,1883,271118386540,4/16/2018 13:41,1524 6TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.968866,-93.249474,6,University,Cedar Riverside,4,Howe,2
-93.305767,44.984815,1884,271118390617,4/16/2018 13:41,612 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.984815,-93.305767,5,Near North,Near - North,1,Howe,2
-93.30494,45.003204,1885,271118396026,4/16/2018 13:41,2326 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003204,-93.30494,5,Near North,Jordan,1,Howe,2
-93.261839,45.006349,1886,271118394467,4/16/2018 13:41,360 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006349,-93.261839,1,Northeast,Holland,2,Howe,2
-93.217107,44.92171,1887,271118388142,4/16/2018 13:41,3804 45TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.92171,-93.217107,12,Longfellow,Hiawatha,6,Howe,2
-93.281384,44.94772,1888,271118392429,4/16/2018 13:42,3012 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.94772,-93.281384,8,Powderhorn,Lyndale,5,Howe,2
-93.304836,45.003297,1889,271118396027,4/16/2018 13:42,2328 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003297,-93.304836,5,Near North,Jordan,1,Howe,2
-93.304747,45.003369,1890,271118396028,4/16/2018 13:42,2332 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003369,-93.304747,5,Near North,Jordan,1,Howe,2
-93.317024,45.015563,1891,271118393617,4/16/2018 13:42,3306 WASHBURN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015563,-93.317024,4,Camden,Cleveland,1,Howe,2
-93.29451,45.025861,1892,271118396116,4/16/2018 13:42,3906 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.025861,-93.29451,4,Camden,Webber - Camden,1,Howe,2
-93.255474,44.964807,1893,271118392011,4/16/2018 13:43,1806 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964807,-93.255474,6,Phillips,Ventura Village,3,Howe,2
-93.289648,44.9354,1894,271118384251,4/16/2018 13:44,3722 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9354,-93.289648,10,Southwest,East Harriet,5,Howe,2
-93.2193,44.935819,1895,271118383483,4/16/2018 13:44,3624 37TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.935819,-93.2193,12,Longfellow,Howe,6,Howe,2
-93.28137,44.947836,1896,271118392430,4/16/2018 13:44,3008 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947836,-93.28137,8,Powderhorn,Lyndale,5,Howe,2
-93.304468,45.003566,1897,271118396029,4/16/2018 13:44,2338 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.003566,-93.304468,5,Near North,Jordan,1,Howe,2
-93.294124,45.014978,1898,271118336900,4/16/2018 13:44,1120 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.014978,-93.294124,4,Camden,Folwell,1,Howe,2
-93.317015,45.015678,1899,271118393618,4/16/2018 13:44,3314 WASHBURN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015678,-93.317015,4,Camden,Cleveland,1,Howe,2
-93.294463,45.027765,1900,271118396117,4/16/2018 13:44,4004 EMERSON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.027765,-93.294463,4,Camden,Webber - Camden,1,Howe,2
-93.281377,44.94789,1901,271118392431,4/16/2018 13:45,3006 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.94789,-93.281377,8,Powderhorn,Lyndale,5,Howe,2
-93.25621,44.958763,1902,271118388580,4/16/2018 13:45,2406 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.958763,-93.25621,9,Phillips,Midtown Phillips,3,Howe,2
-93.237766,44.963296,1903,271118394029,4/16/2018 13:45,916 24TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963296,-93.237766,6,Longfellow,Seward,4,Howe,2
-93.305758,44.985178,1904,271118390618,4/16/2018 13:45,624 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.985178,-93.305758,5,Near North,Near - North,1,Howe,2
