"ID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
1786;"Xerxes";"2018-02-23 00:00:00";"4004 Chicago,Minneapolis,MN";44.93;-93.263;1;8;"Bryant";"Powderhorn";5
1787;"Xerxes";"2018-02-23 00:00:00";"4748 Chicago Avenue South,Minneapolis,MN";44.916;-93.263;1;8;"Field";"Nokomis";5
1788;"Xerxes";"2018-02-24 00:00:00";"5528 chicago,Minneapolis,MN";44.902;-93.263;1;11;"Diamond Lake";"Nokomis";5
1789;"Xerxes";"2018-02-24 00:00:00";"43rd in Upton Ave., South,MN";44.925;-93.315;1;13;"Linden Hills";"Southwest";5
1790;"Xerxes";"2018-02-24 00:00:00";"4000 SHERIDAN AVE S,Minneapolis,MN";44.93;-93.313;1;13;"Linden Hills";"Southwest";5
1791;"Xerxes";"2018-02-24 00:00:00";"5536 CHICAGO AVE S,Minneapolis,MN";44.902;-93.263;1;11;"Diamond Lake";"Nokomis";5
1792;"Xerxes";"2018-02-24 00:00:00";"5536 CHICAGO AVE S,Minneapolis,MN";44.902;-93.263;1;11;"Diamond Lake";"Nokomis";5
1793;"Xerxes";"2018-02-24 00:00:00";"3120 2nd Avenue South,Minneapolis,MN";44.946;-93.274;2;9;"Central";"Powderhorn";5
1794;"Xerxes";"2018-02-24 00:00:00";"3138 Holmes ave s,Minneapolis,MN";44.945;-93.3;2;10;"ECCO";"Calhoun Isle";5
1795;"Xerxes";"2018-02-24 00:00:00";"3438 Girard ave s ,Minneapolis,MN";44.94;-93.297;2;10;"CARAG";"Calhoun Isle";5
1796;"Xerxes";"2018-02-24 00:00:00";"3508 HUMBOLDT AVE S,Minneapolis,MN";44.939;-93.301;2;10;"ECCO";"Calhoun Isle";5
1797;"Xerxes";"2018-02-24 00:00:00";"1302 r33rd st,Minneapolis,MN";44.943;-93.296;2;10;"CARAG";"Calhoun Isle";5
1798;"Xerxes";"2018-02-24 00:00:00";"3246 girard ave s,Minneapolis,MN";44.943;-93.297;2;10;"CARAG";"Calhoun Isle";5
1799;"Xerxes";"2018-02-24 00:00:00";"3114 humboldt ave s,Minneapolis,MN";44.946;-93.301;2;10;"ECCO";"Calhoun Isle";5
1800;"Xerxes";"2018-02-24 00:00:00";"34TH & HENNEPIN AVE S,Minneapolis,MN";44.941;-93.298;1;10;"ECCO";"Calhoun Isle";5
1801;"Xerxes";"2018-02-24 00:00:00";"3534 FREMONT AVE S,Minneapolis,MN";44.938;-93.296;2;10;"CARAG";"Calhoun Isle";5
1802;"Xerxes";"2018-02-24 00:00:00";"3244 girard,Minneapolis,MN";44.943;-93.297;2;10;"CARAG";"Calhoun Isle";5
1803;"Xerxes";"2018-02-24 00:00:00";"2500 43rd st w ,Minneapolis,MN";44.925;-93.312;1;13;"Linden Hills";"Southwest";5
1804;"Xerxes";"2018-02-24 00:00:00";"4000 Sheridan ave s ,Minneapolis,MN";44.93;-93.313;1;13;"Linden Hills";"Southwest";5
1805;"Xerxes";"2018-02-24 00:00:00";"3000 block of Dupont Avenue South,Minneapolis,MN";44.948;-93.293;1;10;"CARAG";"Calhoun Isle";5
1806;"Xerxes";"2018-02-24 00:00:00";"3000 block of Dupont Avenue South,Minneapolis,MN";44.948;-93.293;1;10;"CARAG";"Calhoun Isle";5
1807;"Xerxes";"2018-02-24 00:00:00";"3148 EMERSON AVE S,Minneapolis,MN";44.945;-93.294;2;10;"CARAG";"Calhoun Isle";5
1808;"Xerxes";"2018-02-24 00:00:00";"3508 Girard ave s ,Minneapolis,MN";44.939;-93.297;2;10;"CARAG";"Calhoun Isle";5
1809;"Xerxes";"2018-02-24 00:00:00";"3108 Emerson ave s ,Minneapolis,MN";44.946;-93.295;2;10;"CARAG";"Calhoun Isle";5
1810;"Xerxes";"2018-02-24 00:00:00";"500 W 61ST ,Minneapolis,MN";44.893;-93.286;1;11;"Windom";"Southwest";5
1811;"Xerxes";"2018-02-24 00:00:00";"3200 HENNEPIN AVE ,Minneapolis,MN";44.945;-93.299;1;10;"ECCO";"Calhoun Isle";5
1812;"Xerxes";"2018-02-24 00:00:00";"200 61st st w ,Minneapolis,MN";44.892;-93.282;1;11;"Windom";"Southwest";5
1813;"Xerxes";"2018-02-24 00:00:00";"200 61 ave west,Minneapolis,MN";44.892;-93.282;1;11;"Windom";"Southwest";5
1814;"Xerxes";"2018-02-24 00:00:00";"4400 XERXES AVE S,Minneapolis,MN";44.923;-93.319;1;13;"Linden Hills";"Southwest";5
1815;"Xerxes";"2018-02-24 00:00:00";"4400 XERXES AVE S,Minneapolis,MN";44.923;-93.319;1;13;"Linden Hills";"Southwest";5
1816;"Xerxes";"2018-02-24 00:00:00";"500 61st st w,Minneapolis,MN";44.893;-93.286;1;11;"Windom";"Southwest";5
1817;"Xerxes";"2018-02-24 00:00:00";"500 61ST ST E,Minneapolis,MN";44.893;-93.269;1;11;"Diamond Lake";"Nokomis";5
1818;"Xerxes";"2018-02-24 00:00:00";"3030 KNOX AVE S ,Minneapolis,MN";44.947;-93.305;2;10;"ECCO";"Calhoun Isle";5
1819;"Xerxes";"2018-02-24 00:00:00";"3026 KNOX AVE S,Minneapolis,MN";44.947;-93.305;2;10;"ECCO";"Calhoun Isle";5
1820;"Xerxes";"2018-02-24 00:00:00";"3006 KNOX AVE S,Minneapolis,MN";44.948;-93.305;2;10;"ECCO";"Calhoun Isle";5
1821;"Xerxes";"2018-02-24 00:00:00";"3044 JAMES AVE S,Minneapolis,MN";44.947;-93.304;2;10;"ECCO";"Calhoun Isle";5
1822;"Xerxes";"2018-02-24 00:00:00";"3126 James Ave s,Minneapolis,MN";44.946;-93.303;2;10;"ECCO";"Calhoun Isle";5
1823;"Xerxes";"2018-02-24 00:00:00";"3024 knox ave s,Minneapolis,MN";44.947;-93.305;2;10;"ECCO";"Calhoun Isle";5
1824;"Xerxes";"2018-02-24 00:00:00";"3148 james,Minneapolis,MN";44.945;-93.303;2;10;"ECCO";"Calhoun Isle";5
1825;"Xerxes";"2018-02-24 00:00:00";"3128 James ave s,Minneapolis,MN";44.946;-93.304;2;10;"ECCO";"Calhoun Isle";5
1826;"Xerxes";"2018-02-24 00:00:00";"3006 James Ave South,Minneapolis,MN";44.948;-93.303;2;10;"ECCO";"Calhoun Isle";5
1827;"Xerxes";"2018-02-24 00:00:00";"3124 James ave s,Minneapolis,MN";44.946;-93.304;2;10;"ECCO";"Calhoun Isle";5
1828;"Xerxes";"2018-02-24 00:00:00";"3008 James Ave South,Minneapolis,MN";44.948;-93.304;2;10;"ECCO";"Calhoun Isle";5
1829;"Xerxes";"2018-02-24 00:00:00";"3042 JAMES AVE S,Minneapolis,MN";44.947;-93.303;2;10;"ECCO";"Calhoun Isle";5
1830;"Xerxes";"2018-02-24 00:00:00";"3028 James ave s,Minneapolis,MN";44.947;-93.304;2;10;"ECCO";"Calhoun Isle";5
1831;"Xerxes";"2018-02-24 00:00:00";"3040 James ave s,Minneapolis,MN";44.947;-93.304;2;10;"ECCO";"Calhoun Isle";5
1832;"Xerxes";"2018-02-24 00:00:00";"3024 JAMES AVE S,Minneapolis,MN";44.947;-93.304;2;10;"ECCO";"Calhoun Isle";5
1833;"Xerxes";"2018-02-24 00:00:00";"3022 James Avenue South,Minneapolis,MN";44.948;-93.303;2;10;"ECCO";"Calhoun Isle";5
1834;"Xerxes";"2018-02-24 00:00:00";"3240 Humboldt Avenue South,Minneapolis,MN";44.943;-93.301;2;10;"ECCO";"Calhoun Isle";5
1835;"Xerxes";"2018-02-24 00:00:00";"3126 humboldt ave s,Minneapolis,MN";44.946;-93.301;2;10;"ECCO";"Calhoun Isle";5
1836;"Xerxes";"2018-02-24 00:00:00";"3102 James ave s,Minneapolis,MN";44.946;-93.303;2;10;"ECCO";"Calhoun Isle";5
1837;"Xerxes";"2018-02-24 00:00:00";"3020 James ave s ,Minneapolis,MN";44.948;-93.304;2;10;"ECCO";"Calhoun Isle";5
1838;"Xerxes";"2018-02-24 00:00:00";"3014 James Ave South,Minneapolis,MN";44.948;-93.303;2;10;"ECCO";"Calhoun Isle";5
1839;"Xerxes";"2018-02-24 00:00:00";"3450 Holmes Avenue South,Minneapolis,MN";44.94;-93.3;2;10;"ECCO";"Calhoun Isle";5
1840;"Xerxes";"2018-02-24 00:00:00";"3018 JAMES AVE S,Minneapolis,MN";44.948;-93.303;2;10;"ECCO";"Calhoun Isle";5
1841;"Xerxes";"2018-02-24 00:00:00";"4614 Chicago Ave S,Minneapolis,MN";44.919;-93.263;1;8;"Field";"Nokomis";5
1842;"Xerxes";"2018-02-24 00:00:00";"4252 Chicago Ave South,Minneapolis,MN";44.925;-93.263;1;8;"Regina";"Nokomis";5
1843;"Xerxes";"2018-02-24 00:00:00";"828 37th st s,Minneapolis,MN";44.936;-93.29;2;10;"East Harriet";"Southwest";5
1844;"Xerxes";"2018-02-24 00:00:00";"3428 garard,Minneapolis,MN";44.94;-93.297;2;10;"CARAG";"Calhoun Isle";5
1845;"Xerxes";"2018-02-24 00:00:00";"3420 humboldt ave s,Minneapolis,MN";44.941;-93.301;2;10;"ECCO";"Calhoun Isle";5
1846;"Xerxes";"2018-02-24 00:00:00";"3308 Humboldt ave s,Minneapolis,MN";44.943;-93.301;2;10;"ECCO";"Calhoun Isle";5
1847;"Xerxes";"2018-02-24 00:00:00";"3236 holmes ave s,Minneapolis,MN";44.944;-93.3;2;10;"ECCO";"Calhoun Isle";5
1848;"Xerxes";"2018-02-24 00:00:00";"4216 CHICAGO AVE S,Minneapolis,MN";44.926;-93.263;1;8;"Regina";"Nokomis";5
1849;"Xerxes";"2018-02-24 00:00:00";"3116 Humboldt Ave South,Minneapolis,MN";44.946;-93.301;2;10;"ECCO";"Calhoun Isle";5
1850;"Xerxes";"2018-02-24 00:00:00";"5550 Chicago ave s,Minneapolis,MN";44.902;-93.263;1;11;"Diamond Lake";"Nokomis";5
1851;"Xerxes";"2018-02-24 00:00:00";"3120 Holmes Avenue South,Minneapolis,MN";44.946;-93.3;2;10;"ECCO";"Calhoun Isle";5
1852;"Xerxes";"2018-02-24 00:00:00";"4200 SHERIDAN AVE S,Minneapolis,MN";44.927;-93.313;1;13;"Linden Hills";"Southwest";5
1853;"Xerxes";"2018-02-24 00:00:00";"2500 W 43RD ST,Minneapolis,MN";44.925;-93.312;1;13;"Linden Hills";"Southwest";5
1854;"Xerxes";"2018-02-24 00:00:00";"43rd in Upton Avenue s,Minneapolis,MN";44.925;-93.315;1;13;"Linden Hills";"Southwest";5
1855;"Xerxes";"2018-02-24 00:00:00";"1528 33rd st W,Minneapolis,MN";44.943;-93.302;2;10;"ECCO";"Calhoun Isle";5
1856;"Xerxes";"2018-02-25 00:00:00";"3101 emerson,Minneapolis,MN";44.946;-93.294;3;10;"CARAG";"Calhoun Isle";5
1857;"Xerxes";"2018-02-25 00:00:00";"1539 33rd st,Minneapolis,MN";44.943;-93.302;3;10;"ECCO";"Calhoun Isle";5
1858;"Xerxes";"2018-02-25 00:00:00";"3103 FREMONT AVE S,Minneapolis,MN";44.946;-93.296;3;10;"CARAG";"Calhoun Isle";5
1859;"Xerxes";"2018-02-25 00:00:00";"1205 33rd ST W,Minneapolis,MN";44.943;-93.295;3;10;"CARAG";"Calhoun Isle";5
1860;"Xerxes";"2018-02-25 00:00:00";"1213 34th st w,Minneapolis,MN";44.941;-93.295;3;10;"CARAG";"Calhoun Isle";5
1861;"Xerxes";"2018-02-25 00:00:00";"3345 girard ave s,Minneapolis,MN";44.942;-93.297;3;10;"CARAG";"Calhoun Isle";5
1862;"Xerxes";"2018-02-25 00:00:00";"3243 girard ave s ,Minneapolis,MN";44.943;-93.297;3;10;"CARAG";"Calhoun Isle";5
1863;"Xerxes";"2018-02-25 00:00:00";"3041 james ave s,Minneapolis,MN";44.947;-93.303;3;10;"ECCO";"Calhoun Isle";5
1864;"Xerxes";"2018-02-25 00:00:00";"3021 KNOX AVE S,Minneapolis,MN";44.948;-93.304;3;10;"ECCO";"Calhoun Isle";5
1865;"Xerxes";"2018-02-25 00:00:00";"3141 james AVE S,Minneapolis,MN";44.945;-93.303;3;10;"ECCO";"Calhoun Isle";5
1866;"Xerxes";"2018-02-25 00:00:00";"3009 JAMES AVE S,Minneapolis,MN";44.948;-93.303;3;10;"ECCO";"Calhoun Isle";5
1867;"Xerxes";"2018-02-25 00:00:00";"3137 jaames,Minneapolis,MN";44.945;-93.303;3;10;"ECCO";"Calhoun Isle";5
1868;"Xerxes";"2018-02-25 00:00:00";"3135 James ave s,Minneapolis,MN";44.945;-93.303;3;10;"ECCO";"Calhoun Isle";5
1869;"Xerxes";"2018-02-25 00:00:00";"1433 32ND st w,Minneapolis,MN";44.945;-93.299;3;10;"ECCO";"Calhoun Isle";5
1870;"Xerxes";"2018-02-25 00:00:00";"3319 humboldt ave s,Minneapolis,MN";44.942;-93.301;3;10;"ECCO";"Calhoun Isle";5
1871;"Xerxes";"2018-02-25 00:00:00";"3113 holes,Minneapolis,MN";44.946;-93.299;3;10;"ECCO";"Calhoun Isle";5
1872;"Xerxes";"2018-02-25 00:00:00";"3147 girard ave s,Minneapolis,MN";44.945;-93.297;3;10;"CARAG";"Calhoun Isle";5
1873;"Xerxes";"2018-02-25 00:00:00";"3029 james ave s,Minneapolis,MN";44.947;-93.303;3;10;"ECCO";"Calhoun Isle";5
1874;"Xerxes";"2018-02-25 00:00:00";"3339 holmes,Minneapolis,MN";44.942;-93.299;3;10;"ECCO";"Calhoun Isle";5
1875;"Xerxes";"2018-02-25 00:00:00";"1509 34th st w,Minneapolis,MN";44.941;-93.301;2;10;"ECCO";"Calhoun Isle";5
1876;"Xerxes";"2018-02-25 00:00:00";"1313 32nd west,Minneapolis,MN";44.945;-93.296;2;10;"CARAG";"Calhoun Isle";5
1877;"Xerxes";"2018-02-25 00:00:00";"3221 holmes ave s,Minneapolis,MN";44.944;-93.299;2;10;"ECCO";"Calhoun Isle";5
1878;"Xerxes";"2018-02-25 00:00:00";"3211 girard ave s,Minneapolis,MN";44.944;-93.297;2;10;"CARAG";"Calhoun Isle";5
1879;"Xerxes";"2018-02-23 00:00:00";"1516 como ave se,Minneapolis,MN";44.988;-93.23;1;1;"Como";"University";4
1880;"Xerxes";"2018-02-23 00:00:00";"1413 comp Ave se,Minneapolis,MN";44.988;-93.231;1;1;"Como";"University";4
1881;"Xerxes";"2018-02-23 00:00:00";"1520 COMO AVE SE,Minneapolis,MN";44.988;-93.23;1;1;"Como";"University";4
1882;"Xerxes";"2018-02-23 00:00:00";"1812 COMO AVE SE,Minneapolis,MN";44.988;-93.226;2;2;"Como";"University";4
1883;"Xerxes";"2018-02-23 00:00:00";"2018 comp ave se,Minneapolis,MN";44.988;-93.223;2;2;"Como";"University";4
1884;"Xerxes";"2018-02-23 00:00:00";"1706 COMO AVE SE,Minneapolis,MN";44.988;-93.228;2;2;"Como";"University";4
1885;"Xerxes";"2018-02-23 00:00:00";"2104 COMO AVE SE,Minneapolis,MN";44.988;-93.222;1;1;"Como";"University";4
1886;"Xerxes";"2018-02-23 00:00:00";"2110 COMO AVE SE,Minneapolis,MN";44.988;-93.222;1;1;"Como";"University";4
1887;"Xerxes";"2018-02-23 00:00:00";"2012 como Ave se ,Minneapolis,MN";44.988;-93.224;2;2;"Como";"University";4
1888;"Xerxes";"2018-02-23 00:00:00";"1229 COME AVE SE,Minneapolis,MN";44.988;-93.234;2;2;"Como";"University";4
1889;"Xerxes";"2018-02-23 00:00:00";"2510 COMO AVE SE,Minneapolis,MN";44.988;-93.217;1;1;"Como";"University";4
1890;"Xerxes";"2018-02-23 00:00:00";"1213 COMO AVE SE,Minneapolis,MN";44.988;-93.234;2;2;"Como";"University";4
1891;"Xerxes";"2018-02-23 00:00:00";"513 UNIVERSITY AVE SE,Minneapolis,MN";44.985;-93.248;1;3;"Marcy Holmes";"University";4
1892;"Xerxes";"2018-02-23 00:00:00";"509 UNIVERSITY AVE SE,Minneapolis,MN";44.985;-93.248;1;3;"Marcy Holmes";"University";4
1893;"Xerxes";"2018-02-23 00:00:00";"625 UNIVERSITY AVE SE,Minneapolis,MN";44.983;-93.247;1;3;"Marcy Holmes";"University";4
1894;"Xerxes";"2018-02-23 00:00:00";"623 UNIVERSITY AVE SE,Minneapolis,MN";44.984;-93.246;1;3;"Marcy Holmes";"University";4
1895;"Xerxes";"2018-02-23 00:00:00";"623 UNIVERSITY AVE SE,Minneapolis,MN";44.984;-93.246;1;3;"Marcy Holmes";"University";4
1896;"Xerxes";"2018-02-23 00:00:00";"701 university Ave se,Minneapolis,MN";44.983;-93.246;1;3;"Marcy Holmes";"University";4
1897;"Xerxes";"2018-02-23 00:00:00";"621 university se,Minneapolis,MN";44.984;-93.247;1;3;"Marcy Holmes";"University";4
1898;"Xerxes";"2018-02-23 00:00:00";"617 UNIVERYSITY AVE SE,Minneapolis,MN";44.984;-93.247;1;3;"Marcy Holmes";"University";4
1899;"Xerxes";"2018-02-23 00:00:00";"619 UNIVERSITY AVE SE,Minneapolis,MN";44.984;-93.247;1;3;"Marcy Holmes";"University";4
1900;"Xerxes";"2018-02-23 00:00:00";"705 university ave se,Minneapolis,MN";44.983;-93.246;1;3;"Marcy Holmes";"University";4
1901;"Xerxes";"2018-02-23 00:00:00";"721 UNIVERSITY AVE SE,Minneapolis,MN";44.983;-93.245;1;3;"Marcy Holmes";"University";4
1902;"Xerxes";"2018-02-23 00:00:00";"725 UNIVERSITY AVE SE,Minneapolis,MN";44.983;-93.245;1;3;"Marcy Holmes";"University";4
1903;"Xerxes";"2018-02-23 00:00:00";"39 4TH AVE S,Minneapolis,MN";44.988;-93.254;1;3;"Nicollet Island - East Bank";"University";4
1904;"Xerxes";"2018-02-23 00:00:00";"809 university ave se,Minneapolis,MN";44.983;-93.244;1;3;"Marcy Holmes";"University";4
1905;"Xerxes";"2018-02-23 00:00:00";"805 UNIVERSITY AVE SE,Minneapolis,MN";44.983;-93.245;1;3;"Marcy Holmes";"University";4
1906;"Xerxes";"2018-02-23 00:00:00";"3000 TH AVE S,Minneapolis,MN";44.948;-93.227;2;2;"Longfellow";"Longfellow";4
1907;"Xerxes";"2018-02-23 00:00:00";"803 university Ave se ,Minneapolis,MN";44.983;-93.245;1;3;"Marcy Holmes";"University";4
1908;"Xerxes";"2018-02-23 00:00:00";"511 UNIVERSITY AVE SE,Minneapolis,MN";44.985;-93.248;1;3;"Marcy Holmes";"University";4
1909;"Xerxes";"2018-02-23 00:00:00";"2006 COMO AVE SE,Minneapolis,MN";44.988;-93.224;1;1;"Como";"University";4
1910;"Xerxes";"2018-02-23 00:00:00";"711 univ ave se,Minneapolis,MN";44.984;-93.244;1;3;"Marcy Holmes";"University";4
1911;"Xerxes";"2018-02-23 00:00:00";"806 4TH ST SE,Minneapolis,MN";44.983;-93.244;1;3;"Marcy Holmes";"University";4
1912;"Xerxes";"2018-02-23 00:00:00";"812 4TH ST SE,Minneapolis,MN";44.983;-93.244;1;3;"Marcy Holmes";"University";4
1913;"Xerxes";"2018-02-23 00:00:00";"808 4TH ST SE,Minneapolis,MN";44.983;-93.244;1;3;"Marcy Holmes";"University";4
1914;"Xerxes";"2018-02-23 00:00:00";"812 4TH ST SE,Minneapolis,MN";44.983;-93.244;1;3;"Marcy Holmes";"University";4
1915;"Xerxes";"2018-02-24 00:00:00";"600 MAIN ST SE,Minneapolis,MN";44.981;-93.25;1;3;"Marcy Holmes";"University";4
1916;"Xerxes";"2018-02-24 00:00:00";"804 6TH ST AVE,Minneapolis,MN";44.986;-93.242;2;3;"Marcy Holmes";"University";4
1917;"Xerxes";"2018-02-24 00:00:00";"650 MAIN ST SE,Minneapolis,MN";44.982;-93.248;1;3;"Marcy Holmes";"University";4
1918;"Xerxes";"2018-02-24 00:00:00";"600 MAIN ST SE,Minneapolis,MN";44.981;-93.25;1;3;"Marcy Holmes";"University";4
1919;"Xerxes";"2018-02-24 00:00:00";"300 3RD AVE SE,Minneapolis,MN";44.986;-93.252;1;3;"Marcy Holmes";"University";4
1920;"Xerxes";"2018-02-24 00:00:00";"720 5th st se,Minneapolis,MN";44.985;-93.244;2;3;"Marcy Holmes";"University";4
1921;"Xerxes";"2018-02-24 00:00:00";"424 6th st se ,Minneapolis,MN";44.987;-93.247;2;3;"Marcy Holmes";"University";4
1922;"Xerxes";"2018-02-24 00:00:00";"516 12th ave se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
1923;"Xerxes";"2018-02-24 00:00:00";"1018 6th St SE,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
1924;"Xerxes";"2018-02-24 00:00:00";"1018 5th st se,Minneapolis,MN";44.983;-93.24;2;3;"Marcy Holmes";"University";4
1925;"Xerxes";"2018-02-24 00:00:00";"504 12th ave se,Minneapolis,MN";44.983;-93.238;2;3;"Marcy Holmes";"University";4
1926;"Xerxes";"2018-02-24 00:00:00";"1008 6th St SE ,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
1927;"Xerxes";"2018-02-24 00:00:00";"608 12th ave se,Minneapolis,MN";44.984;-93.237;2;3;"Marcy Holmes";"University";4
1928;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1929;"Xerxes";"2018-02-24 00:00:00";"799 MAIN ST SE,Minneapolis,MN";44.981;-93.248;1;3;"Marcy Holmes";"University";4
1930;"Xerxes";"2018-02-24 00:00:00";"300 18TH AVE SE,Minneapolis,MN";44.977;-93.231;2;2;"University of Minnesota";"University";4
1931;"Xerxes";"2018-02-24 00:00:00";"1059 18TH AVE SE,Minneapolis,MN";44.99;-93.227;1;1;"Como";"University";4
1932;"Xerxes";"2018-02-24 00:00:00";"1816 talmage Ave s e,Minneapolis,MN";44.99;-93.227;2;1;"Como";"University";4
1933;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1934;"Xerxes";"2018-02-24 00:00:00";"309 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1935;"Xerxes";"2018-02-24 00:00:00";"324 12th ave se,Minneapolis,MN";44.981;-93.239;2;3;"Marcy Holmes";"University";4
1936;"Xerxes";"2018-02-24 00:00:00";"328 12th ave sE,Minneapolis,MN";44.981;-93.239;2;3;"Marcy Holmes";"University";4
1937;"Xerxes";"2018-02-24 00:00:00";"1112 6th st se ,Minneapolis,MN";44.984;-93.238;2;3;"Marcy Holmes";"University";4
1938;"Xerxes";"2018-02-24 00:00:00";"1016 6th st se,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
1939;"Xerxes";"2018-02-24 00:00:00";"518 5th st se,Minneapolis,MN";44.986;-93.247;2;3;"Marcy Holmes";"University";4
1940;"Xerxes";"2018-02-24 00:00:00";"1202 6th st se,Minneapolis,MN";44.984;-93.237;2;3;"Marcy Holmes";"University";4
1941;"Xerxes";"2018-02-24 00:00:00";"504 11TH AVE SE,Minneapolis,MN";44.983;-93.239;2;3;"Marcy Holmes";"University";4
1942;"Xerxes";"2018-02-24 00:00:00";"131 27TH AVE SE,Minneapolis,MN";44.97;-93.221;2;2;"Prospect Park - East River Road";"University";4
1943;"Xerxes";"2018-02-24 00:00:00";"606 12th ave se,Minneapolis,MN";44.984;-93.237;2;3;"Marcy Holmes";"University";4
1944;"Xerxes";"2018-02-24 00:00:00";"716 11TH AVE SE,Minneapolis,MN";44.986;-93.237;2;3;"Marcy Holmes";"University";4
1945;"Xerxes";"2018-02-24 00:00:00";"139 27TH AVE SE,Minneapolis,MN";44.97;-93.22;2;2;"Prospect Park - East River Road";"University";4
1946;"Xerxes";"2018-02-24 00:00:00";"720 11th ave se,Minneapolis,MN";44.986;-93.237;2;3;"Marcy Holmes";"University";4
1947;"Xerxes";"2018-02-24 00:00:00";"712 12th ave se,Minneapolis,MN";44.985;-93.236;2;3;"Marcy Holmes";"University";4
1948;"Xerxes";"2018-02-24 00:00:00";"428 7th ave se,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
1949;"Xerxes";"2018-02-24 00:00:00";"200 11TH AVE SE,Minneapolis,MN";44.98;-93.242;1;3;"Marcy Holmes";"University";4
1950;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1951;"Xerxes";"2018-02-24 00:00:00";"317 11th Ave se,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1952;"Xerxes";"2018-02-24 00:00:00";"1226 6th St SE ,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
1953;"Xerxes";"2018-02-24 00:00:00";"308 7th st se,Minneapolis,MN";44.989;-93.249;2;3;"Marcy Holmes";"University";4
1954;"Xerxes";"2018-02-24 00:00:00";"1012 13th Ave s e,Minneapolis,MN";44.988;-93.233;2;2;"Como";"University";4
1955;"Xerxes";"2018-02-24 00:00:00";"320 11TH AV SE,Minneapolis,MN";44.982;-93.24;1;3;"Marcy Holmes";"University";4
1956;"Xerxes";"2018-02-24 00:00:00";"710 5th st se,Minneapolis,MN";44.985;-93.244;2;3;"Marcy Holmes";"University";4
1957;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1958;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1959;"Xerxes";"2018-02-24 00:00:00";"708 5th st se,Minneapolis,MN";44.985;-93.244;2;3;"Marcy Holmes";"University";4
1960;"Xerxes";"2018-02-24 00:00:00";"1316 7TH ST SE,Minneapolis,MN";44.983;-93.234;2;3;"Marcy Holmes";"University";4
1961;"Xerxes";"2018-02-24 00:00:00";"310 12th Ave se ,Minneapolis,MN";44.981;-93.239;2;3;"Marcy Holmes";"University";4
1962;"Xerxes";"2018-02-24 00:00:00";"622 13th ave se,Minneapolis,MN";44.983;-93.235;2;3;"Marcy Holmes";"University";4
1963;"Xerxes";"2018-02-24 00:00:00";"1214 7TH ST SE,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
1964;"Xerxes";"2018-02-24 00:00:00";"710 13TH AVE SE,Minneapolis,MN";44.984;-93.234;2;3;"Marcy Holmes";"University";4
1965;"Xerxes";"2018-02-24 00:00:00";"1216 6th st se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
1966;"Xerxes";"2018-02-24 00:00:00";"622 6TH ST SE,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
1967;"Xerxes";"2018-02-24 00:00:00";"1224 7TH ST SE,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
1968;"Xerxes";"2018-02-24 00:00:00";"3018 30th Avenue 30th Avenue South,Minneapolis,MN";44.949;-93.229;2;2;"Longfellow";"Longfellow";4
1969;"Xerxes";"2018-02-24 00:00:00";"224 11th Ave se,Minneapolis,MN";44.981;-93.242;1;3;"Marcy Holmes";"University";4
1970;"Xerxes";"2018-02-24 00:00:00";"230 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1971;"Xerxes";"2018-02-24 00:00:00";"238 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
1972;"Xerxes";"2018-02-24 00:00:00";"331 11 TH AVE SE,Minneapolis,MN";44.981;-93.24;1;3;"Marcy Holmes";"University";4
