"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
1137;"Xerxes";"2018-02-25 00:00:00";"3901 queen Ave n,Minneapolis,MN";45.026;-93.31;3;4;"Victory";"Camden";1
1138;"Xerxes";"2018-02-25 00:00:00";"3647 Bryant ave n,Minneapolis,MN";45.022;-93.291;3;4;"McKinley";"Camden";1
1139;"Xerxes";"2018-02-25 00:00:00";"4123 ALDRICH AVE N,Minneapolis,MN";45.03;-93.29;3;4;"Webber - Camden";"Camden";1
1140;"Xerxes";"2018-02-25 00:00:00";"3615 Aldrich ave n,Minneapolis,MN";45.021;-93.29;3;4;"McKinley";"Camden";1
1141;"Xerxes";"2018-02-25 00:00:00";"1925 Morgan Ave N,Minneapolis,MN";45.0;-93.305;3;5;"Willard - Hay";"Near North";1
1142;"Xerxes";"2018-02-25 00:00:00";"923 Russell ave n ,Minneapolis,MN";44.988;-93.311;3;5;"Willard - Hay";"Near North";1
1143;"Xerxes";"2018-02-25 00:00:00";"925 Russell ave n,Minneapolis,MN";44.988;-93.311;3;5;"Willard - Hay";"Near North";1
1144;"Xerxes";"2018-02-25 00:00:00";"1411 Morgan ave n ,Minneapolis,MN";44.993;-93.305;3;5;"Willard - Hay";"Near North";1
1145;"Xerxes";"2018-02-25 00:00:00";"1235 morgan ave n ,Minneapolis,MN";44.991;-93.304;3;5;"Near - North";"Near North";1
1146;"Xerxes";"2018-02-25 00:00:00";"4211 Sheridan Ave n,Minneapolis,MN";45.032;-93.313;3;4;"Victory";"Camden";1
1147;"Xerxes";"2018-02-25 00:00:00";"927 Queen Ave N,Minneapolis,MN";44.988;-93.31;3;5;"Willard - Hay";"Near North";1
1148;"Xerxes";"2018-02-25 00:00:00";"2715 GIRARD AVE N,Minneapolis,MN";45.008;-93.297;3;5;"Jordan";"Near North";1
1149;"Xerxes";"2018-02-25 00:00:00";"707 queen ave n ,Minneapolis,MN";44.985;-93.31;3;5;"Willard - Hay";"Near North";1
1150;"Xerxes";"2018-02-25 00:00:00";"811 Logan Ave N,Minneapolis,MN";44.986;-93.303;3;5;"Near - North";"Near North";1
1151;"Xerxes";"2018-02-25 00:00:00";"619 QUEEN AVE N,Minneapolis,MN";44.985;-93.31;3;5;"Willard - Hay";"Near North";1
1152;"Xerxes";"2018-02-25 00:00:00";"1235 sheridan ave n ,Minneapolis,MN";44.991;-93.312;3;5;"Willard - Hay";"Near North";1
1153;"Xerxes";"2018-02-25 00:00:00";"825 Logan Ave N,Minneapolis,MN";44.987;-93.303;3;5;"Near - North";"Near North";1
1154;"Xerxes";"2018-02-25 00:00:00";"4033 Bryant Ave n,Minneapolis,MN";45.029;-93.291;3;4;"Webber - Camden";"Camden";1
1155;"Xerxes";"2018-02-25 00:00:00";"1329 RUSSELL,Minneapolis,MN";44.992;-93.311;3;5;"Willard - Hay";"Near North";1
1156;"Xerxes";"2018-02-25 00:00:00";"3605 Bryant ave n,Minneapolis,MN";45.021;-93.291;3;4;"McKinley";"Camden";1
1157;"Xerxes";"2018-02-25 00:00:00";"811 Sheridan ave n,Minneapolis,MN";44.986;-93.312;3;5;"Willard - Hay";"Near North";1
1158;"Xerxes";"2018-02-25 00:00:00";"1801 Sheridan ave n ,Minneapolis,MN";44.998;-93.312;3;5;"Willard - Hay";"Near North";1
1159;"Xerxes";"2018-02-25 00:00:00";"3543 Bryant ave n,Minneapolis,MN";45.02;-93.291;3;4;"McKinley";"Camden";1
1160;"Xerxes";"2018-02-25 00:00:00";"1411 sheridan ave n ,Minneapolis,MN";44.994;-93.312;3;5;"Willard - Hay";"Near North";1
1161;"Xerxes";"2018-02-25 00:00:00";"1233 Logan Ave N,Minneapolis,MN";44.991;-93.303;3;5;"Near - North";"Near North";1
1162;"Xerxes";"2018-02-25 00:00:00";"2103 Sheridan ave n ,Minneapolis,MN";45.001;-93.312;3;5;"Willard - Hay";"Near North";1
1163;"Xerxes";"2018-02-25 00:00:00";"1829 THOMAS AVE N,Minneapolis,MN";44.998;-93.313;3;5;"Willard - Hay";"Near North";1
1164;"Xerxes";"2018-02-25 00:00:00";"1303 Logan Ave N,Minneapolis,MN";44.992;-93.303;3;5;"Willard - Hay";"Near North";1
1165;"Xerxes";"2018-02-25 00:00:00";"817 lyndale pl,Minneapolis,MN";44.987;-93.29;3;5;"Sumner - Glenwood";"Near North";1
1166;"Xerxes";"2018-02-25 00:00:00";"823 Lyndale Pl,Minneapolis,MN";44.987;-93.29;3;5;"Sumner - Glenwood";"Near North";1
1167;"Xerxes";"2018-02-25 00:00:00";"819 lyndale pl,Minneapolis,MN";44.987;-93.29;3;5;"Sumner - Glenwood";"Near North";1
1168;"Xerxes";"2018-02-25 00:00:00";"2215 3RD ST N,Minneapolis,MN";45.002;-93.284;3;5;"Hawthorne";"Near North";1
1169;"Xerxes";"2018-02-25 00:00:00";"829 lyndale pl,Minneapolis,MN";44.987;-93.29;3;5;"Sumner - Glenwood";"Near North";1
1170;"Xerxes";"2018-02-25 00:00:00";"827 lyndale pl,Minneapolis,MN";44.987;-93.29;3;5;"Sumner - Glenwood";"Near North";1
1171;"Xerxes";"2018-02-25 00:00:00";"721 Aldrich Ave N,Minneapolis,MN";44.985;-93.29;3;5;"Sumner - Glenwood";"Near North";1
1172;"Xerxes";"2018-02-25 00:00:00";"2223 3RD ST N,Minneapolis,MN";45.002;-93.284;3;5;"Hawthorne";"Near North";1
1173;"Xerxes";"2018-02-25 00:00:00";"737 Aldrich ave n ,Minneapolis,MN";44.986;-93.291;3;5;"Sumner - Glenwood";"Near North";1
1174;"Xerxes";"2018-02-25 00:00:00";"823 ALDRICH AVE N,Minneapolis,MN";44.987;-93.291;3;5;"Sumner - Glenwood";"Near North";1
1175;"Xerxes";"2018-02-25 00:00:00";"715 Bryant Ave N,Minneapolis,MN";44.985;-93.292;3;5;"Sumner - Glenwood";"Near North";1
1176;"Xerxes";"2018-02-25 00:00:00";"2617 3RD ST N ,Minneapolis,MN";45.006;-93.284;3;5;"Hawthorne";"Near North";1
1177;"Xerxes";"2018-02-25 00:00:00";"2227 4th st n,Minneapolis,MN";45.002;-93.285;3;5;"Hawthorne";"Near North";1
1178;"Xerxes";"2018-02-25 00:00:00";"1807 Bryant Ave N,Minneapolis,MN";44.998;-93.291;3;5;"Near - North";"Near North";1
1179;"Xerxes";"2018-02-25 00:00:00";"1601Bryant ave n ,Minneapolis,MN";44.996;-93.291;3;5;"Near - North";"Near North";1
1180;"Xerxes";"2018-02-25 00:00:00";"1607 dupont ave n ,Minneapolis,MN";44.996;-93.293;3;5;"Near - North";"Near North";1
1181;"Xerxes";"2018-02-25 00:00:00";"1609 Dupont Ave N,Minneapolis,MN";44.996;-93.293;3;5;"Near - North";"Near North";1
1182;"Xerxes";"2018-02-25 00:00:00";"3507 4th st n,Minneapolis,MN";45.019;-93.285;3;4;"McKinley";"Camden";1
1183;"Xerxes";"2018-02-25 00:00:00";"2427 6th st n ,Minneapolis,MN";45.005;-93.287;3;5;"Hawthorne";"Near North";1
1184;"Xerxes";"2018-02-25 00:00:00";"2425 3rd st N,Minneapolis,MN";44.994;-93.282;3;5;"Near - North";"Near North";1
1185;"Xerxes";"2018-02-25 00:00:00";"2219 4TH ST N ,Minneapolis,MN";45.002;-93.285;3;5;"Hawthorne";"Near North";1
1186;"Xerxes";"2018-02-25 00:00:00";"1831 dupont ave n ,Minneapolis,MN";44.998;-93.293;3;5;"Near - North";"Near North";1
1187;"Xerxes";"2018-02-25 00:00:00";"1211 Humboldt Ave N,Minneapolis,MN";44.991;-93.298;3;5;"Near - North";"Near North";1
1188;"Xerxes";"2018-02-25 00:00:00";"1123 Humboldt ave n ,Minneapolis,MN";44.99;-93.299;3;5;"Near - North";"Near North";1
1189;"Xerxes";"2018-02-25 00:00:00";"1407 Vincent ave n,Minneapolis,MN";44.994;-93.316;3;5;"Willard - Hay";"Near North";1
1190;"Xerxes";"2018-02-25 00:00:00";"813 Humboldt Ave N,Minneapolis,MN";44.987;-93.298;3;5;"Near - North";"Near North";1
1191;"Xerxes";"2018-02-25 00:00:00";"3511 6TH ST N,Minneapolis,MN";45.019;-93.287;3;4;"McKinley";"Camden";1
1192;"Xerxes";"2018-02-25 00:00:00";"2631 Vincent ave n,Minneapolis,MN";45.007;-93.316;3;4;"Willard - Hay";"Near North";1
1193;"Xerxes";"2018-02-25 00:00:00";"815 Humboldt ave n ,Minneapolis,MN";44.987;-93.298;3;5;"Near - North";"Near North";1
1194;"Xerxes";"2018-02-25 00:00:00";"2431 4th st n,Minneapolis,MN";45.005;-93.285;3;5;"Hawthorne";"Near North";1
1195;"Xerxes";"2018-02-25 00:00:00";"2611 3rd st n ,Minneapolis,MN";45.006;-93.284;3;5;"Hawthorne";"Near North";1
1196;"Xerxes";"2018-02-25 00:00:00";"1405 Girard Ave N,Minneapolis,MN";44.993;-93.297;3;5;"Near - North";"Near North";1
1197;"Xerxes";"2018-02-25 00:00:00";"1411 Girard ave n ,Minneapolis,MN";44.994;-93.298;3;5;"Near - North";"Near North";1
1198;"Xerxes";"2018-02-25 00:00:00";"3631 6TH ST N,Minneapolis,MN";45.021;-93.287;3;4;"McKinley";"Camden";1
1199;"Xerxes";"2018-02-25 00:00:00";"1425 Girard Ave N,Minneapolis,MN";44.994;-93.298;3;5;"Near - North";"Near North";1
1200;"Xerxes";"2018-02-25 00:00:00";"4315 girard Ave n,Minneapolis,MN";45.034;-93.297;3;4;"Webber - Camden";"Camden";1
1201;"Xerxes";"2018-02-25 00:00:00";"1419 Girard ave n ,Minneapolis,MN";44.994;-93.298;2;5;"Near - North";"Near North";1
1202;"Xerxes";"2018-02-25 00:00:00";"2229 Aldrich ave n ,Minneapolis,MN";45.002;-93.29;2;5;"Hawthorne";"Near North";1
1203;"Xerxes";"2018-02-25 00:00:00";"1421 Girard ave n ,Minneapolis,MN";44.994;-93.297;2;5;"Near - North";"Near North";1
1204;"Xerxes";"2018-02-25 00:00:00";"1621 Girard Ave N,Minneapolis,MN";44.996;-93.297;2;5;"Near - North";"Near North";1
1205;"Xerxes";"2018-02-25 00:00:00";"4023 ALDRICH AVE N,Minneapolis,MN";45.028;-93.29;2;4;"Webber - Camden";"Camden";1
1206;"Xerxes";"2018-02-25 00:00:00";"4359 girard Ave n,Minneapolis,MN";45.035;-93.297;2;4;"Webber - Camden";"Camden";1
1207;"Xerxes";"2018-02-25 00:00:00";"1625 Upton. Ave n,Minneapolis,MN";44.996;-93.315;2;5;"Willard - Hay";"Near North";1
1208;"Xerxes";"2018-02-25 00:00:00";"2017 Girard Ave N,Minneapolis,MN";45.0;-93.298;2;5;"Jordan";"Near North";1
1209;"Xerxes";"2018-02-25 00:00:00";"2715 Upton ave n,Minneapolis,MN";45.008;-93.315;2;4;"Willard - Hay";"Near North";1
1210;"Xerxes";"2018-02-25 00:00:00";"1807 Irving ave n ,Minneapolis,MN";44.998;-93.3;2;5;"Willard - Hay";"Near North";1
1211;"Xerxes";"2018-02-25 00:00:00";"1803 Irving ave n ,Minneapolis,MN";44.998;-93.299;2;5;"Willard - Hay";"Near North";1
1212;"Xerxes";"2018-02-25 00:00:00";"2507 queen Ave n,Minneapolis,MN";45.005;-93.309;2;5;"Willard - Hay";"Near North";1
1213;"Xerxes";"2018-02-25 00:00:00";"2907 Aldrich ave n ,Minneapolis,MN";45.01;-93.289;2;5;"Hawthorne";"Near North";1
1214;"Xerxes";"2018-02-25 00:00:00";"2909aldrich ave n ,Minneapolis,MN";45.01;-93.289;2;5;"Hawthorne";"Near North";1
1215;"Xerxes";"2018-02-25 00:00:00";"1341 Irving Ave N,Minneapolis,MN";44.993;-93.3;2;5;"Near - North";"Near North";1
